"filename","restoration_type","species_annotation_codes","scientific_name","common_name","bout","song","call","begin_time_in_s","end_time_in_s","low_freq_in_Hz","high_freq_in_Hz","peak_freq_in_Hz","center_freq_in_Hz","delta_freq_in_Hz","BW_90_in_Hz","delta_time_in_s","dur_90_in_s","min_amp","max_amp","peak_amp","file_offset"
"UPMAP1B_20200324_094000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 3",0,1,207.883646942,208.236368979,1918.216,7539.033,6281.25,6468.75,5620.818,1593.75,0.3527,0.128,-2833,3229,3229,207.883646942
"UPMAP1B_20200324_094000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 4",0,1,208.292061933,208.719041241,2141.264,7583.643,7125,6937.5,5442.379,1406.25,0.427,0.112,-5697,5393,5697,208.292061933
"UPMAP1B_20200324_094000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 5",1,0,208.84280336,209.999979167,1918.216,7583.643,7218.75,6937.5,5665.428,1312.5,1.1572,0.816,-7423,5834,7423,208.84280336
"UPMAP1B_20200324_094000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 1",1,0,210.54455332,212.82796441,1026.022,8118.959,7312.5,7031.25,7092.937,1968.75,2.2834,1.968,-9444,10313,10313,210.54455332
"UPMAP1B_20200324_094000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 2",1,0,213.20543887,215.3341473,1026.022,8074.349,6937.5,6937.5,7048.327,2062.5,2.1287,1.76,-8265,10083,10083,213.20543887
"UPMAP1B_20200324_094000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 3",1,0,217.45666763,219.5111188,892.193,8118.959,7125,7125,7226.766,1781.25,2.0545,1.776,-12962,11528,12962,217.45666763
"UPMAP1B_20200324_094000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 1",1,0,222.12252033,223.60147765,1026.022,8297.398,7406.25,7031.25,7271.375,2156.25,1.479,1.2747,-10607,10781,10781,222.12252033
"UPMAP1B_20200324_094000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 2",1,0,224.69677239,226.15097728,847.584,8163.569,7312.5,7125,7315.985,1968.75,1.4542,1.264,-11095,8995,11095,224.69677239
"UPMAP1B_20200324_094000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 3",1,0,228.08785444,229.17696108,1070.632,8074.349,7218.75,7218.75,7003.717,2718.75,1.0891,0.896,-8234,8416,8416,228.08785444
"UPMAP1B_20200324_094000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 1",1,0,230,231.05197801,1070.632,8029.74,7593.75,7218.75,6959.108,2531.25,1.052,0.928,-9682,8720,9682,230
"UPMAP1B_20200324_094000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 2",1,0,232.37004457,233.70048734,1026.022,8163.569,7218.75,7125,7137.546,2250,1.3304,1.0773,-12865,9923,12865,232.37004457
"UPMAP1B_20200324_094000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 3",1,0,236.56558038,237.48760816,1115.242,8163.569,7218.75,7125,7048.327,3000,0.922,0.7147,-11484,12149,12149,236.56558038
"UPMAP1B_20200324_094500","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 1",0,1,162.651791254,163.159844718,1695.167,7628.253,6843.75,6656.25,5933.086,3843.75,0.5081,0.3627,-2661,2278,2661,162.651791254
"UPMAP1B_20200324_094500","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 2",0,1,166.790568257,167.329600591,1382.9,7583.643,7031.25,6375,6200.743,3562.5,0.539,0.3733,-4058,4229,4229,166.790568257
"UPMAP1B_20200324_094500","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 3",1,0,168.457231451,169.999979167,1382.9,8208.178,7031.25,7031.25,6825.279,2156.25,1.5427,1.312,-6066,7105,7105,168.457231451
"UPMAP1B_20200324_094500","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 1",1,0,170,170.7620802,1293.68,8074.349,7218.75,7125,6780.669,3562.5,0.7621,0.4907,-6057,5198,6057,170
"UPMAP1B_20200324_094500","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 2",1,0,172.63939971,173.66170241,1338.29,8252.788,7593.75,7125,6914.498,3656.25,1.0223,0.688,-4795,6305,6305,172.63939971
"UPMAP1B_20200324_094500","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 3",1,0,174.88226988,176.35066831,1427.509,8386.617,6750,6937.5,6959.108,3093.75,1.4684,1.0933,-7282,6904,7282,174.88226988
"UPMAP1B_20200324_094500","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 4",1,0,177.14992315,178.469623,1159.851,8297.398,7125,7031.25,7137.546,3093.75,1.3197,0.8907,-7776,7370,7776,177.14992315
"UPMAP1B_20200324_094500","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 5",1,0,179.57866654,179.99997917,1338.29,8118.959,7593.75,7218.75,6780.669,3656.25,0.4213,0.2773,-5676,5609,5676,179.57866654
"UPMAP1B_20200324_094500","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 1",1,0,180,180.92936609,1204.461,8208.178,7406.25,7312.5,7003.717,3187.5,0.9294,0.5067,-6649,6088,6649,180
"UPMAP1B_20200324_094500","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 2",0,1,183.33332639,184.00866575,1293.68,8431.227,7125,6937.5,7137.546,3750,0.6753,0.304,-4858,4367,4858,183.33332639
"UPMAP1B_20200324_095000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 1",0,1,188.00493995,188.42005681,1650.558,8118.959,7781.25,7312.5,6468.401,3093.75,0.4151,0.1493,-2019,2175,2175,188.00493995
"PANMP1B_20200317_072000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 1",1,0,132.087975824,133.370501033,1605.9,4282.5,3375,3281.25,2676.58,1687.5,1.2825,0.9173,-816,915,915,132.087975824
"PANMP1B_20200317_072000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 2",0,1,133.469633416,134.194538969,3970.3,7539,7218.75,6843.75,3568.773,1875,0.7249,0.5387,-1252,1077,1252,133.469633416
"PANMP1B_20200317_072000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 3",1,0,134.194538969,135.625762753,1739.8,4371.7,4031.25,3468.75,2631.97,1593.75,1.4312,1.2373,-1349,1637,1637,134.194538969
"PANMP1B_20200317_072000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 4",0,1,136.183382409,136.833938675,3613.4,7405.2,7218.75,6843.75,3791.822,1781.25,0.6506,0.496,-1060,1134,1134,136.183382409
"PANMP1B_20200317_072000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 5",1,0,137.459711844,138.959089142,1650.6,4327.1,3375,3375,2676.58,1500,1.4994,1.088,-997,1073,1073,137.459711844
"PANMP1B_20200317_072000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 1",1,0,140,141.28252521,1605.9,4327.1,4031.25,3468.75,2721.19,1500,1.2825,0.9333,-1245,1413,1413,140
"PANMP1B_20200317_072000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 2",1,0,146.15859931,147.67036816,1561.3,4371.7,4031.25,3468.75,2810.409,1593.75,1.5118,1.0933,-969,1173,1173,146.15859931
"PANMP1B_20200317_072000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 3",0,1,147.96776531,148.68647509,4550.2,7583.6,6937.5,6843.75,3033.457,1875,0.7187,0.5493,-943,1178,1178,147.96776531
"PANMP1B_20200317_072000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 4",1,0,148.72984551,149.99997917,1650.6,4282.5,4031.25,3468.75,2631.97,1593.75,1.2701,1.0933,-1178,1261,1261,148.72984551
"PANMP1B_20200317_072000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 1",1,0,160,160.98512806,1650.6,4461,3093.75,3468.75,2810.409,1687.5,0.9851,0.7627,-1408,1409,1409,160
"PANMP1B_20200317_072000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 2",0,1,161.30730831,162.23047863,3881,7628.3,6937.5,6843.75,3747.212,1968.75,0.9232,0.7573,-1132,1268,1268,161.30730831
"PANMP1B_20200317_072000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 3",1,0,162.36678565,163.65550664,1561.3,4371.7,3093.75,3375,2810.409,1500,1.2887,1.0773,-1267,1403,1403,162.36678565
"PANMP1B_20200317_072000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 4",1,0,164.98759804,166.28871057,1650.6,4371.7,2906.25,3375,2721.19,1500,1.3011,0.976,-1096,1137,1137,164.98759804
"PANMP1B_20200317_072000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 5",1,0,167.77569632,169.08300462,1650.6,4371.7,3093.75,3375,2721.19,1406.25,1.3073,0.9707,-1139,1268,1268,167.77569632
"PANMP1B_20200317_072000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 1",1,0,172.10036737,173.38289258,1605.9,4327.1,3093.75,3375,2721.19,1500,1.2825,0.944,-1299,1314,1314,172.10036737
"PANMP1B_20200317_072000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 2",1,0,174.99379381,176.33208098,1605.9,4282.5,3093.75,3375,2676.58,1500,1.3383,0.9493,-1235,1179,1235,174.99379381
"PANMP1B_20200317_072000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 3",1,0,178.92811027,179.99997917,1829,4282.5,3281.25,3281.25,2453.532,1406.25,1.0719,0.7787,-1209,1433,1433,178.92811027
"PANMP1B_20200317_072000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 1",1,0,182.81907715,184.330846,1516.7,4371.7,3093.75,3281.25,2855.019,1593.75,1.5118,1.1253,-1126,1134,1134,182.81907715
"PANMP1B_20200317_072000","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 2",1,0,186.39403872,187.69515126,1605.9,4327.1,3093.75,3281.25,2721.19,1500,1.3011,0.9547,-1209,1236,1236,186.39403872
"OLCAP2B_20201212_094500","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 1",0,1,78.859956759,79.138766587,2453.5,7940.5,6187.5,6375,5486.989,2625,0.2788,0.1707,-1990,1876,1990,78.859956759
"OLCAP2B_20201212_094500","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 1",0,1,81.60470546,81.89590683,2453.5,7672.9,7218.75,6843.75,5219.331,2625,0.2912,0.1867,-1264,1283,1283,81.60470546
"OLCAP2B_20201212_094500","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 2",0,1,84.34943332,84.69639666,2765.8,7717.5,7500,7125,4951.673,2343.75,0.347,0.1653,-1259,1645,1645,84.34943332
"OLCAP2B_20201212_094500","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 3",0,1,85.86120216,86.2329486,2498.1,7360.6,7125,6937.5,4862.454,2156.25,0.3717,0.2027,-1072,1335,1335,85.86120216
"OLCAP2B_20201212_094500","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 4",0,1,86.852526,87.22427243,2453.5,7494.4,7125,7031.25,5040.892,2718.75,0.3717,0.2133,-1055,1015,1055,86.852526
"OLCAP2B_20201212_094500","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 1",0,1,90.63196894,90.96654074,2676.6,7449.8,6937.5,6843.75,4773.234,2250,0.3346,0.1707,-1382,1361,1382,90.63196894
"OLCAP5B_20200312_173500","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 1",1,0,172.744727863,173.928120689,2275.1,5085.5,3562.5,3750,2810.409,2062.5,1.1834,1.0027,-5468,5907,5907,172.744727863
"OLCAP5B_20200312_173500","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 2",1,0,175.693916267,177.199489338,2364.3,5130.1,4125,3937.5,2765.799,1968.75,1.5056,1.1893,-4365,4487,4487,175.693916267
"OLCAP5B_20200312_173500","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 3",1,0,177.763304768,178.990068012,2542.8,5085.5,4125,4031.25,2542.751,1968.75,1.2268,1.0613,-4585,4265,4585,177.763304768
"OLCAP5B_20200312_173500","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 4",1,0,179.231703196,179.894651009,4416.4,6914.5,6468.75,6000,2498.141,1687.5,0.6629,0.4267,-4286,4753,4753,179.231703196
"OLCAP5B_20200312_173500","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 1",1,0,180,181.35067872,1962.8,5263.9,3750,3843.75,3301.115,1781.25,1.3507,1.0773,-4318,4316,4318,180
"OLCAP5B_20200312_173500","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 2",1,0,181.75340403,182.98016727,2185.9,4996.3,4031.25,4125,2810.409,1875,1.2268,1.0613,-3478,4207,4207,181.75340403
"OLCAP5B_20200312_173500","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 3",1,0,184.83889946,186.43121337,2364.3,5085.5,3750,3937.5,2721.19,1875,1.5923,1.2907,-4651,4283,4651,184.83889946
"OLCAP5B_20200312_173500","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 4",1,0,188.82897789,189.99997917,2676.6,5085.5,4031.25,4125,2408.922,1687.5,1.171,0.9653,-2620,3584,3584,188.82897789
"OLCAP5B_20200312_173500","Benchmark","BNMO","Hypothymis azurea","Black-naped Monarch","bout 1",1,0,220,220.5700112,1873.6,4862.5,4312.5,3843.75,2988.848,2343.75,0.57,0.5067,-2712,3027,3027,220
